District,Venue Type,Venue Name,Physical Address,Latitude,Longitude,Region
Moore,Ordinary Polling Place,St John Ambulance Subcentre,"28 Atkinson Way, LANCELIN WA 6044",-31.016264,115.332349,Agricultural
Moore,Ordinary Polling Place,Three Springs Primary School,"30 Carter Street, THREE SPRINGS WA 6519",-29.534606,115.761234,Agricultural
Moore,Ordinary Polling Place,Toodyay Show Grounds Pavilion,"Toodyay Street, TOODYAY WA 6566",-31.546854,116.459107,Agricultural
Moore,Ordinary Polling Place,Watheroo Primary School,"Cnr Watheroo Miling Road & Marah Street, WATHEROO WA 6513",-30.299172,116.059946,Agricultural
Moore,Ordinary Polling Place,Woodridge Community Centre,"13 King Drive, WOODRIDGE WA 6041",-31.33754,115.59856,Agricultural
Morley,Ordinary Polling Place,Camboon Primary School,"Forder Road, NORANDA WA 6062",-31.87691,115.89090,East Metropolitan
Morley,Ordinary Polling Place,Crimea Park Hall,"Crimea Street, MORLEY WA 6062",-31.88553,115.90366,East Metropolitan
Morley,Ordinary Polling Place,Dianella Heights Primary School,"9 Beaman Street, DIANELLA WA 6059",-31.883642,115.866002,East Metropolitan
Morley,Ordinary Polling Place,Dianella Secondary College,"180 Nollamara Avenue, DIANELLA WA 6059",-31.87822,115.85274,East Metropolitan
Morley,Mobile Polling Place,Ella Williams House,"77 Camboon Road, NORANDA WA 6062",-31.877693,115.888203,East Metropolitan
Morley,Ordinary Polling Place,Hampton Park Primary School,"Hamersley Place, MORLEY WA 6062",-31.886581,115.917102,East Metropolitan
Morley,Ordinary Polling Place,Morley Primary School,"36 Wellington Road, MORLEY WA 6062",-31.89212,115.89537,East Metropolitan
Morley,Ordinary Polling Place,Nollamara Primary School,"101 Harrison Street, NOLLAMARA WA 6061",-31.88463,115.83962,East Metropolitan
Morley,Ordinary Polling Place,Noranda Primary School,"25 Walmsley Drive, NORANDA WA 6062",-31.87713,115.90798,East Metropolitan
Morley,Ordinary Polling Place,North Morley Primary School,"81 Gordon Road West, DIANELLA WA 6059",-31.87846,115.87845,East Metropolitan
Morley,Mobile Polling Place,Rosemount Retirement Centre,"21 Dianella Drive, DIANELLA WA 6059",-31.886597,115.860466,East Metropolitan
Mount Lawley,Ordinary Polling Place,Australian Islamic College - Dianella,"81 Cleveland Street, DIANELLA WA 6059",-31.90275,115.87489,East Metropolitan
Mount Lawley,Mobile Polling Place,Bethanie on the Park,"2 Plantation Street, MENORA WA 6050",-31.912778,115.865405,East Metropolitan
Mount Lawley,Ordinary Polling Place,Central Metropolitan College of TAFE - Mt Lawley Campus,"397 Lord Street, MOUNT LAWLEY WA 6050",-31.9397,115.87555,East Metropolitan
Mount Lawley,Ordinary Polling Place,Coolbinia Primary School,"104 Bradford Street, COOLBINIA WA 6050",-31.91367,115.85971,East Metropolitan
Mount Lawley,Ordinary Polling Place,Coolbinia Primary School (Drive-in),"104 Bradford Street, COOLBINIA WA 6050",-31.913978,115.858549,East Metropolitan
Mount Lawley,Mobile Polling Place,Craigcare Maylands,"6 Third Avenue East , MAYLANDS WA 6051",-31.934257,115.886944,East Metropolitan
Mount Lawley,Ordinary Polling Place,Dianella Community Centre,"18 Kerry Street, DIANELLA WA 6059",-31.897008,115.874627,East Metropolitan
Mount Lawley,Mobile Polling Place,Elimatta,"45 Alexander Drive, MENORA WA 6050",-31.918991,115.865463,East Metropolitan
Mount Lawley,Mobile Polling Place,Maurice Zeffert Home (Inc),"119 Cresswell Road, DIANELLA WA 6059",-31.901293,115.864353,East Metropolitan
Mount Lawley,Mobile Polling Place,Mercy Restorative Unit & Ursula Frayne Unit,"Thirlmere Road, MOUNT LAWLEY WA 6050",-31.937027,115.884273,East Metropolitan
Mount Lawley,Ordinary Polling Place,Mount Lawley Primary School,"92 Second Ave, MOUNT LAWLEY WA 6050",-31.925808,115.876342,East Metropolitan
Mount Lawley,Mobile Polling Place,Riverslea Lodge,"100 Guildford Road, MOUNT LAWLEY WA 6050",-31.93431,115.886385,East Metropolitan
Mount Lawley,Ordinary Polling Place,RSL Aged Care Menora Gardens Village,"16 Freedman Road, MENORA WA 6050",-31.916886,115.864507,East Metropolitan
Mount Lawley,Mobile Polling Place,RSL Residential Care Menora,"51 Alexander Drive, MENORA WA 6050",-31.916382,115.866195,East Metropolitan
Mount Lawley,Mobile Polling Place,Sandstrom Aged Care,"44 Whatley Crescent, MOUNT LAWLEY WA 6050",-31.935204,115.881445,East Metropolitan
Mount Lawley,Mobile Polling Place,Second Avenue Aged Care Facility,"51 Second Avenue, MOUNT LAWLEY WA 6050",-31.929486,115.879191,East Metropolitan
Mount Lawley,Mobile Polling Place,St David's Retirement Centre,"17-19 Lawley Crescent, MOUNT LAWLEY WA 6050",-31.931754,115.877451,East Metropolitan
Mount Lawley,Mobile Polling Place,St John of God Mt Lawley Hospital,"5 Thirlmere Road, MOUNT LAWLEY WA 6050",-31.937301,115.884616,East Metropolitan
Mount Lawley,Ordinary Polling Place,St Patrick's Anglican Church,"65 First Avenue, MOUNT LAWLEY WA 6050",-31.928727,115.876417,East Metropolitan
Mount Lawley,Ordinary Polling Place,St Paul's Primary School,"7 Learoyd Street, MOUNT LAWLEY WA 6050",-31.925472,115.864382,East Metropolitan
Mount Lawley,Mobile Polling Place,Stirling Aged Care,"32 Spencer Avenue, YOKINE WA 6060",-31.90412,115.860673,East Metropolitan
Mount Lawley,Ordinary Polling Place,Sutherland Dianella Primary School,"5 Sutherland Avenue, DIANELLA WA 6059",-31.893835,115.864947,East Metropolitan
Mount Lawley,Mobile Polling Place,The Park Private Hospital,"14 Alvan Street, MOUNT LAWLEY WA 6050",-31.93434,115.874381,East Metropolitan
Mount Lawley,Ordinary Polling Place,Vedanta Church Hall,"Corner Lockwood and Golf View Streets, YOKINE WA 6060",-31.897389,115.845865,East Metropolitan
Mount Lawley,Ordinary Polling Place,West Morley Primary School,"Fitzroy Street, DIANELLA WA 6059",-31.89078,115.88597,East Metropolitan
Mount Lawley,Ordinary Polling Place,Yokine Community Playgroup,"26 Ranger Road, YOKINE WA 6060",-31.901970,115.851943,East Metropolitan
Mount Lawley,Ordinary Polling Place,Yokine Primary School,"39 Woodrow Avenue, YOKINE WA 6060",-31.901450,115.859440,East Metropolitan
Murray-Wellington,Ordinary Polling Place,Austin Cove Baptist College,"Inlet Boulevard, SOUTH YUNDERUP WA 6208",-32.59213,115.80526,South West
Murray-Wellington,Ordinary Polling Place,Australind Community Hall,"Mulgara Street , AUSTRALIND WA 6233",-33.27979,115.71670,South West
Murray-Wellington,Mobile Polling Place,Bedingfeld Lodge,"4 Bedingfeld Road, PINJARRA WA 6208",-32.63905,115.872634,South West
Murray-Wellington,Ordinary Polling Place,Binningup Community Hall,"Driftwood Way, BINNINGUP WA 6233",-33.150469,115.694709,South West
Murray-Wellington,Ordinary Polling Place,Brunswick Junction Primary School,"6 Vincent Street, BRUNSWICK JUNCTION WA 6224",-33.252447,115.833924,South West
Murray-Wellington,Ordinary Polling Place,Carcoola Primary School,"Wisteria Crescent, NORTH PINJARRA WA 6208",-32.605545,115.893445,South West
Murray-Wellington,Ordinary Polling Place,Coolup Community Hall,"Murray Street, COOLUP WA 6214",-32.739638,115.874662,South West
Murray-Wellington,Ordinary Polling Place,Dwellingup Primary School,"10 Newton Street, DWELLINGUP WA 6213",-32.71531,116.06358,South West
Murray-Wellington,Mobile Polling Place,Hocart Lodge Aged Centre,"3 Knowles Street, HARVEY WA 6220",-33.08365,115.892838,South West
Murray-Wellington,Ordinary Polling Place,Kingston Primary School,"Macquarie Drive, AUSTRALIND WA 6233",-33.259605,115.744086,South West
Murray-Wellington,Ordinary Polling Place,Lake Clifton Community Centre,"Tuart Grove Avenue, LAKE CLIFTON WA 6215",-32.80116,115.69047,South West
Murray-Wellington,Mobile Polling Place,Murray District Hospital,"McKay Street, PINJARRA WA 6208",-32.639605,115.871878,South West
Murray-Wellington,Ordinary Polling Place,North Dandalup Community Hall,"South Western Highway, NORTH DANDALUP WA 6207",-32.518076,115.972372,South West
Murray-Wellington,Ordinary Polling Place,North Yunderup CWA Centre,"45 Culeenup Road, NORTH YUNDERUP WA 6208",-32.580107,115.788343,South West
Murray-Wellington,Mobile Polling Place,Pam Corker House,"29 Eastcott Street, WAROONA WA 6215",-32.843315,115.927341,South West
Murray-Wellington,Ordinary Polling Place,Parkfield Primary School,"Chapple Drive, AUSTRALIND WA 6233",-33.265550,115.726335,South West
Murray-Wellington,Ordinary Polling Place,Pinjarra Senior High School,"16 McLarty Road, PINJARRA WA 6208",-32.63306,115.87207,South West
Murray-Wellington,Ordinary Polling Place,Preston Beach Community Centre,"Panorama Drive, PRESTON BEACH WA 6215",-32.880925,115.657590,South West
Murray-Wellington,Ordinary Polling Place,Riverlinks Community Centre,"1 Leisure Drive, AUSTRALIND WA 6233",-33.272422,115.734881,South West
Murray-Wellington,Ordinary Polling Place,Settlers Hall,"Marine Drive, LESCHENAULT WA 6233",-33.251400,115.734436,South West
Murray-Wellington,Mobile Polling Place,Settlers Lakeside Village,"194 Old Mandurah Road, RAVENSWOOD WA 6208",-32.578945,115.841384,South West
Murray-Wellington,Ordinary Polling Place,St Anne's Primary School,"Young Street, HARVEY WA 6220",-33.08275,115.89157,South West
Murray-Wellington,Ordinary Polling Place,Waroona Senior Citizens Centre,"Millar Street, WAROONA WA 6215",-32.845031,115.922947,South West
Murray-Wellington,Ordinary Polling Place,Yarloop Primary School,"22 School Road, YARLOOP WA 6218",-32.961996,115.903668,South West
Nedlands,Mobile Polling Place,Abbotsford Private Hospital,"61 Cambridge Street, WEST LEEDERVILLE WA 6007",-31.940998,115.837417,North Metropolitan
Nedlands,Mobile Polling Place,Berrington Care,"45 Bishop Street, JOLIMONT WA 6014",-31.942834,115.812455,North Metropolitan
Nedlands,Mobile Polling Place,Cancer Council Crawford Lodge,"55 Monash Avenue, NEDLANDS WA 6009",-31.970046,115.813952,North Metropolitan
Nedlands,Ordinary Polling Place,Dalkeith Primary School,"44 Circe Circle, DALKEITH WA 6009",-31.99638,115.79772,North Metropolitan
Nedlands,Ordinary Polling Place,Freshwater Bay Primary School,"Bay View Terrace, CLAREMONT WA 6010",-31.98586,115.781940,North Metropolitan
Nedlands,Mobile Polling Place,Hamersley Nursing Home,"441 Rokeby Road, SUBIACO WA 6008",-31.957932,115.823549,North Metropolitan
Nedlands,Ordinary Polling Place,Hollywood Primary School,"117 Monash Avenue, NEDLANDS WA 6009",-31.970196,115.807378,North Metropolitan
Nedlands,Mobile Polling Place,Hollywood Village,"118 Monash Avenue, NEDLANDS WA 6009",-31.971204,115.806864,North Metropolitan
Nedlands,Ordinary Polling Place,Jolimont Primary School,"657 Hay Street, JOLIMONT WA 6014",-31.948235,115.808305,North Metropolitan
Nedlands,Mobile Polling Place,King Edward Memorial Hospital,"374 Bagot Road, SUBIACO WA 6008",-31.949831,115.818309,North Metropolitan
Nedlands,Ordinary Polling Place,Nedlands Primary School,"35 Kingsway, NEDLANDS WA 6009",-31.984341,115.812524,North Metropolitan
Nedlands,Mobile Polling Place,Quadriplegic Centre,"10 Selby Street, SHENTON PARK WA 6008",-31.952889,115.802542,North Metropolitan
Nedlands,Ordinary Polling Place,Shenton Park Community Centre,"240 Onslow Road, SHENTON PARK WA 6008",-31.960724,115.810652,North Metropolitan
Nedlands,Ordinary Polling Place,Sir Charles Gairdner Hospital,"""E"" Block, Verdun Street, NEDLANDS WA 6009",-31.96755,115.815901,North Metropolitan
Nedlands,Mobile Polling Place,Sir Charles Gairdner Hospital,"""E"" Block, Verdun Street, NEDLANDS WA 6009",-31.96755,115.815901,North Metropolitan
Nedlands,Ordinary Polling Place,St Andrew's Church Hall - Nedlands,"177 Stirling Highway, NEDLANDS WA 6009",-31.98049,115.793568,North Metropolitan
Nedlands,Mobile Polling Place,St John of God Hospital,"12 Salvado Road, SUBIACO WA 6008",-31.941481,115.825932,North Metropolitan
Nedlands,Mobile Polling Place,St John of God Villa,"9 McCourt Street, WEST LEEDERVILLE WA 6007",-31.942531,115.82694,North Metropolitan
Nedlands,Ordinary Polling Place,Subiaco Community Centre,"203 Bagot Road, SUBIACO WA 6008",-31.950576,115.825286,North Metropolitan
Nedlands,Ordinary Polling Place,Subiaco Primary School,"271 Bagot Road, SUBIACO WA 6008",-31.950744,115.82277,North Metropolitan
Nedlands,Ordinary Polling Place,Tresillian Community Centre,"21 Tyrell Street, NEDLANDS WA 6009",-31.981242,115.808729,North Metropolitan
Nedlands,Ordinary Polling Place,University of Western Australia - Nedlands Campus,"Clifton Street entrance, NEDLANDS WA 6009",-31.976887,115.812023,North Metropolitan
North West Central,Ordinary Polling Place,Carnarvon Community College (Cleaver St Campus),"19 Cleaver Street, CARNARVON WA 6701",-24.88804,113.65963,Mining and Pastoral
North West Central,Ordinary Polling Place,Carnarvon Community College (Marmion St Campus),"27 Marmion Street, EAST CARNARVON WA 6701",-24.86678,113.67744,Mining and Pastoral
North West Central,Mobile Polling Place,Carnarvon Hospital,"Cleaver Street, CARNARVON WA 6701",-24.886421,113.659169,Mining and Pastoral
North West Central,Ordinary Polling Place,Coral Bay Learning Centre,"Banksia Drive, CORAL BAY WA 6701",-23.14537,113.7722,Mining and Pastoral
North West Central,Ordinary Polling Place,Cue Primary School,"Simpson Street, CUE WA 6640",-27.42035,117.897364,Mining and Pastoral
North West Central,Ordinary Polling Place,Denham Hall,"Cnr Hughes and Durlacher Street , DENHAM WA 6537",-25.927242,113.535867,Mining and Pastoral
North West Central,Ordinary Polling Place,Exmouth Shire Hall,"22 Maidstone Crescent, EXMOUTH WA 6707",-21.92916,114.12375,Mining and Pastoral
North West Central,Mobile Polling Place,Gascoyne Junction Remote Community School,"36 Gregory Stree, GASCOYNE JUNCTION WA 6705",-25.053180,115.208431,Mining and Pastoral
North West Central,Ordinary Polling Place,Meekatharra Shire Hall,"Main Street, MEEKATHARRA WA 6642",-26.593012,118.495756,Mining and Pastoral
North West Central,Ordinary Polling Place,Mount Magnet Anzac Memorial Hall,"Naughton Street, MOUNT MAGNET WA 6638",-28.062546,117.849588,Mining and Pastoral
North West Central,Mobile Polling Place,Mungullah Aboriginal Community,"17 Acacia Way, CARNARVON WA 6701",-24.874832,113.693757,Mining and Pastoral
North West Central,Ordinary Polling Place,Onslow Primary School,"Simpson Street, ONSLOW WA 6710",-21.638092,115.110272,Mining and Pastoral
North West Central,Ordinary Polling Place,Pannawonica Primary School,"Sports Way, PANNAWONICA WA 6716",-21.63714,116.32444,Mining and Pastoral
North West Central,Ordinary Polling Place,Paraburdoo Primary School,"De Grey Road, PARABURDOO WA 6754",-23.197359,117.673072,Mining and Pastoral
North West Central,Mobile Polling Place,Sandstone Shire Office,"Hack Street, SANDSTONE WA 6639",-27.987164,119.296922,Mining and Pastoral
North West Central,Ordinary Polling Place,Tom Price Recreation Centre,"Milpera Street, TOM PRICE WA 6751",-22.68754,117.793256,Mining and Pastoral
North West Central,Ordinary Polling Place,Wiluna Remote Community School,"Scotia Street, WILUNA WA 6646",-26.598658,120.227235,Mining and Pastoral
North West Central,Ordinary Polling Place,Yalgoo Primary School,"23 Henty Street, YALGOO WA 6635",-28.34001,116.68019,Mining and Pastoral
Perth,Ordinary Polling Place,Aranmore Catholic College,"41 Franklin Street, LEEDERVILLE WA 6007",-31.927627,115.841557,North Metropolitan
Perth,Mobile Polling Place,Archbishop Goody Hostel,"29 Goderich Street, EAST PERTH WA 6004",-31.958797,115.874983,North Metropolitan
Perth,Mobile Polling Place,Casson House,"10 Woodville Street, NORTH PERTH WA 6006",-31.930885,115.857983,North Metropolitan
Perth,Ordinary Polling Place,Constitutional Centre,"40 Havelock Street, WEST PERTH WA 6005",-31.951434,115.843934,North Metropolitan
Perth,Ordinary Polling Place,Greek Orthodox Church,"59 Carr Street, WEST PERTH WA 6005",-31.94016,115.85201,North Metropolitan
Perth,Ordinary Polling Place,Highgate Primary School,"147 Lincoln Street, HIGHGATE WA 6003",-31.940678,115.866784,North Metropolitan
Perth,Mobile Polling Place,James Watson Hostel,"7 Lime Street, EAST PERTH WA 6004",-31.95101,115.869936,North Metropolitan
Perth,Ordinary Polling Place,Kyilla Primary School,"4 Selkirk Street, NORTH PERTH WA 6006",-31.91928,115.85170,North Metropolitan
Perth,Mobile Polling Place,Lincoln Park - Silver Chain,"21 Wright Street, HIGHGATE WA 6003",-31.943092,115.871345,North Metropolitan
Perth,Mobile Polling Place,Mount Hospital,"150 Mounts Bay Road, WEST PERTH WA 6005",-31.958358,115.845364,North Metropolitan
Perth,Ordinary Polling Place,Mt Hawthorn Baptist Church Hall,"98 Hobart Street, MOUNT HAWTHORN WA 6016",-31.921743,115.841898,North Metropolitan
Perth,Ordinary Polling Place,Mt Hawthorn Community Centre Lesser Hall,"197 Scarborough Beach Road, MOUNT HAWTHORN WA 6016",-31.919603,115.835257,North Metropolitan
Perth,Ordinary Polling Place,Mt Hawthorn Primary School,"1 Killarney Street, MOUNT HAWTHORN WA 6016",-31.91777,115.83547,North Metropolitan
Perth,Ordinary Polling Place,North Metropolitan TAFE East Perth Campus,"140 Royal Street, EAST PERTH WA 6004",-31.95149,115.87228,North Metropolitan
Perth,Ordinary Polling Place,North Metropolitan TAFE Leederville Campus,"196-244 Richmond Street, LEEDERVILLE WA 6007",-31.93374,115.84170,North Metropolitan
Perth,Ordinary Polling Place,North Metropolitan TAFE Northbridge Campus,"25 Aberdeen Street, NORTHBRIDGE WA 6003",-31.94788,115.86136,North Metropolitan
Perth,Ordinary Polling Place,North Perth Primary School,"3 Albert Street, NORTH PERTH WA 6006",-31.929998,115.856284,North Metropolitan
Perth,Ordinary Polling Place,Rod Evans Community Centre,"160 Hay Street, EAST PERTH WA 6004",-31.959027,115.874450,North Metropolitan
Perth,Mobile Polling Place,Rosewood Care Group,"67 Cleaver Street, WEST PERTH WA 6005",-31.937408,115.849014,North Metropolitan
Perth,Ordinary Polling Place,Royal Perth Hospital,"Victoria Avenue, PERTH WA 6000",-31.95454,115.86609,North Metropolitan
Perth,Mobile Polling Place,Ruah Shelter,"33 Shenton Street, NORTHBRIDGE WA 6003",-31.945485,115.854875,North Metropolitan
Perth,Mobile Polling Place,St Michael's Nursing Home,"53 Wasley Street, NORTH PERTH WA 6006",-31.931562,115.861967,North Metropolitan
Perth,Mobile Polling Place,Tranby Shelter,"6/5 Aberdeen Street, EAST PERTH WA 6004",-31.950928,115.867161,North Metropolitan
Perth,Ordinary Polling Place,WAEC (BOQ building),"111 St Georges Terrace, PERTH WA 6000",-31.954802,115.856278,North Metropolitan
Pilbara,Ordinary Polling Place,Baler Primary School,"Baler Close, SOUTH HEDLAND WA 6722",-20.40474,118.61282,Mining and Pastoral
Pilbara,Ordinary Polling Place,Dampier Pre-Primary School,"Church Road, DAMPIER WA 6713",-20.664492,116.707152,Mining and Pastoral
Pilbara,Mobile Polling Place,Gallop Hall,"Clemenson Street, NULLAGINE WA 6758",-21.88743,120.10661,Mining and Pastoral
Pilbara,Mobile Polling Place,Hedland Health Campus,"2-34 Colebatch Way, SOUTH HEDLAND WA 6722",-20.413331,118.59861,Mining and Pastoral
Pilbara,Ordinary Polling Place,Hedland Senior High School,"45 Roberts Street, SOUTH HEDLAND WA 6722",-20.39952,118.59729,Mining and Pastoral
Pilbara,Mobile Polling Place,Karlarra House Aged Care,"200 Forrest Circle, SOUTH HEDLAND WA 6722",-20.413318,118.595655,Mining and Pastoral
Pilbara,Ordinary Polling Place,Karratha Primary School,"Turner Way , KARRATHA WA 6714",-20.729777,116.860769,Mining and Pastoral
Pilbara,Ordinary Polling Place,Marble Bar Community Resource Centre,"Francis Street, MARBLE BAR WA 6760",-21.172909,119.745717,Mining and Pastoral
Pilbara,Ordinary Polling Place,Millars Well Primary School,"Gawthorne Drive, KARRATHA WA 6714",-20.74246428,116.81750400,Mining and Pastoral
Pilbara,Mobile Polling Place,Newman Hospital,"Mindarra Drive, NEWMAN WA 6753",-23.354767,119.736401,Mining and Pastoral
Pilbara,Ordinary Polling Place,Newman Primary School,"Hilditch Avenue, NEWMAN WA 6753",-23.35440,119.73163,Mining and Pastoral
Pilbara,Ordinary Polling Place,Newman Senior High School,"Gregory Avenue, NEWMAN WA 6753",-23.36146,119.73377,Mining and Pastoral
Pilbara,Mobile Polling Place,Nickol Bay Hospital,"Dampier Road, KARRATHA WA 6714",-20.746913,116.817859,Mining and Pastoral
Pilbara,Ordinary Polling Place,PCYC Roebourne,"1 Sholl Street, ROEBOURNE WA 6718",-20.767275,117.144535,Mining and Pastoral
Pilbara,Ordinary Polling Place,Port Hedland Primary School,"Corney Street, PORT HEDLAND WA 6721",-20.30435,118.63414,Mining and Pastoral
Pilbara,Mobile Polling Place,Roebourne Regional Prison,"Samson Road, ROEBOURNE WA 6718",-20.760795,117.141105,Mining and Pastoral
Pilbara,Ordinary Polling Place,Tambrey Primary School,"Tambrey Drive, KARRATHA WA 6714",-20.74238,116.80094,Mining and Pastoral
Pilbara,Ordinary Polling Place,Wickham Primary School,"289 Tamarind Place, WICKHAM WA 6720",-20.68013,117.14076,Mining and Pastoral
Pilbara,Mobile Polling Place,Yaandina Aged Care Facility,"52 Hampton Street, ROEBOURNE WA 6718",-20.776205,117.143005,Mining and Pastoral
Riverton,Mobile Polling Place,Adventist Residential Care,"31 Webb Street, ROSSMOYNE WA 6148",-32.045559,115.866817,South Metropolitan
Riverton,Ordinary Polling Place,Bull Creek Primary School,"32 Hardy Street, BULLCREEK WA 6149",-32.06058,115.86070,South Metropolitan
Riverton,Mobile Polling Place,Frederick Guest Hostel,"25 Gleddon Road, BULL CREEK WA 6149",-32.051492,115.858751,South Metropolitan
Riverton,Mobile Polling Place,Gordon Lodge - RAAFA Estate,"12-18 Bull Creek Drive, BULL CREEK WA 6149",-32.047541,115.858972,South Metropolitan
Riverton,Ordinary Polling Place,Herald Avenue Senior Citizens Centre,"2 Herald Avenue, WILLETTON WA 6155",-32.039331,115.888751,South Metropolitan
Riverton,Mobile Polling Place,Joseph Cooke House,"2 Houtmans Street, SHELLEY WA 6148",-32.039058,115.87447,South Metropolitan
Riverton,Mobile Polling Place,Margaret Hubery House,"36 Fifth Avenue, ROSSMOYNE WA 6148",-32.036145,115.873906,South Metropolitan
Riverton,Ordinary Polling Place,Oberthur Primary School,"Nicholls Crescent, BULL CREEK WA 6149",-32.05924,115.86920,South Metropolitan
Riverton,Ordinary Polling Place,RAAFA Estate - Bull Creek,"12-18 Bull Creek Drive, BULL CREEK WA 6149",-32.04887,115.85773,South Metropolitan
Riverton,Ordinary Polling Place,Riverton Primary School,"255 Corinthian Road East, RIVERTON WA 6148",-32.03426,115.89951,South Metropolitan
Riverton,Ordinary Polling Place,Rossmoyne Primary School,"90 Second Avenue, ROSSMOYNE WA 6148",-32.04032,115.8661,South Metropolitan
Riverton,Ordinary Polling Place,Rostrata Primary School,"Rostrata Avenue, WILLETTON WA 6155",-32.05157,115.89886,South Metropolitan
Riverton,Ordinary Polling Place,Shelley Primary School,"Monota Avenue, SHELLEY WA 6148",-32.031543,115.885567,South Metropolitan
Riverton,Ordinary Polling Place,Willetton Primary School,"14 Woodpecker Avenue, WILLETTON WA 6155",-32.04889,115.88279,South Metropolitan
Riverton,Ordinary Polling Place,Willetton Senior High School,"120 Pinetree Gully Road, WILLETTON WA 6155",-32.06112,115.87776,South Metropolitan
Rockingham,Ordinary Polling Place,Bungaree Primary School,"9 Centaurus Street, ROCKINGHAM WA 6168",-32.29065,115.73766,South Metropolitan
Rockingham,Ordinary Polling Place,Charthouse Primary School,"43 Rand Avenue, WAIKIKI WA 6169",-32.31797,115.75115,South Metropolitan
Rockingham,Ordinary Polling Place,Cooloongup Primary School,"21 Westerly Way, COOLOONGUP WA 6168",-32.298641,115.754339,South Metropolitan
Rockingham,Ordinary Polling Place,East Waikiki Primary School,"21 Gibb Road, COOLOONGUP WA 6168",-32.304219,115.761059,South Metropolitan
Rockingham,Mobile Polling Place,Gracehaven Hostel,"2 Westralia Gardens, ROCKINGHAM WA 6168",-32.285264,115.742576,South Metropolitan
Rockingham,Mobile Polling Place,Gracehaven Nursing Home,"2 Westralia Gardens, ROCKINGHAM WA 6168",-32.285264,115.742576,South Metropolitan
Rockingham,Ordinary Polling Place,Hillman Primary School,"35 Unnaro Street, HILLMAN WA 6168",-32.283405,115.763015,South Metropolitan
Rockingham,Mobile Polling Place,Rockingham Aged Care Home,"14 Langley Street, ROCKINGHAM WA 6168",-32.281304,115.726946,South Metropolitan
Rockingham,Ordinary Polling Place,Rockingham Autumn Centre (Drive-In),"277 McNicholl Street, ROCKINGHAM WA 6168",-32.283598,115.745934,South Metropolitan
Rockingham,Ordinary Polling Place,Rockingham Beach Primary School,"30 Bay View Street, ROCKINGHAM WA 6168",-32.282611,115.722629,South Metropolitan
Rockingham,Ordinary Polling Place,Rockingham Senior High School,"15 Read Street, ROCKINGHAM WA 6168",-32.28423,115.73628,South Metropolitan
Rockingham,Ordinary Polling Place,Safety Bay Primary School,"2 Waimea Road, SAFETY BAY WA 6169",-32.29819,115.71408,South Metropolitan
Rockingham,Ordinary Polling Place,Safety Bay Senior High School,"80 Malibu Road, SAFETY BAY WA 6169",-32.30401,115.74022,South Metropolitan
Rockingham,Mobile Polling Place,Shoalwater Aged Care,"72  Fourth Avenue, SHOALWATER WA 6169",-32.293038,115.708787,South Metropolitan
Rockingham,Mobile Polling Place,Tanby Hall,"1 Tanby Place, COOLOONGUP WA 6168",-32.303803,115.753922,South Metropolitan
Roe,Ordinary Polling Place,Arthur River Hall,"Albany Highway, ARTHUR RIVER WA 6315",-33.332,117.035017,Agricultural
Roe,Mobile Polling Place,Bethshan Lodge,"7 Piesse Street, KATANNING WA 6317",-33.686434,117.562385,Agricultural
Roe,Ordinary Polling Place,Borden Primary School,"31 Stone Street, BORDEN WA 6338",-34.072504,118.262935,Agricultural
Roe,Ordinary Polling Place,Broomehill RSL Hall,"8 Journal Street, BROOMEHILL WA 6318",-33.845186,117.638608,Agricultural
Roe,Ordinary Polling Place,Castletown Primary School,"Easton Road, CASTLETOWN WA 6450",-33.83254,121.90840,Agricultural
Roe,Ordinary Polling Place,Condingup Primary School,"Sutcliffe Street, CONDINGUP WA 6450",-33.75503,122.52715,Agricultural
Roe,Ordinary Polling Place,Cranbrook Memorial Hall,"17 Gathorne Street, CRANBROOK WA 6321",-34.29598,117.55379,Agricultural
Roe,Ordinary Polling Place,Cuballing Agricultural Hall,"189 Campbell Street, CUBALLING WA 6311",-32.81908,117.17769,Agricultural
Roe,Ordinary Polling Place,Darkan Town Hall,"Cnr of Butler and Hillman Street, DARKAN WA 6392",-33.337487,116.741401,Agricultural
Roe,Ordinary Polling Place,Dumbleyung Primary School,"49 Taylor Street, DUMBLEYUNG WA 6350",-33.31244,117.73882,Agricultural
Roe,Ordinary Polling Place,Duranillin Hall,"Horley Street, DURANILLIN WA 6393",-33.51527,116.802156,Agricultural
Roe,Ordinary Polling Place,East Narrogin Primary School,"37-41 Homer Street, NARROGIN WA 6312",-32.936176,117.188051,Agricultural
Roe,Mobile Polling Place,Esperance Aged Care,"4 Randell Street, ESPERANCE WA 6450",-33.85462,121.892181,Agricultural
Roe,Mobile Polling Place,Esperance District Hospital,"Hicks Street, ESPERANCE WA 6450",-33.856088,121.89218,Agricultural
Roe,Ordinary Polling Place,Esperance Senior Citizens Centre,"183 Forrest Street, ESPERANCE WA 6450",-33.85929,121.89029,Agricultural
Roe,Ordinary Polling Place,Frankland River Community Centre,"55 Wingebellup Road, FRANKLAND RIVER WA 6396",-34.362489,117.081741,Agricultural
Roe,Ordinary Polling Place,Gibson Football Club,"Starr Street, GIBSON WA 6448",-33.647178,121.805919,Agricultural
Roe,Ordinary Polling Place,Gnowangerup CRC,"47 Yougenup Road, GNOWANGERUP WA 6335",-33.936725,118.007094,Agricultural
